sample,t,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,dh_1,dh_2,dh_3,dh_4,dh_5,dh_6
0.0,1.900000000887303e-06,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
1.0,0.020864100000000718,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
2.0,0.04172540000000069,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
3.0,0.060758100000001036,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
4.0,0.0803186000000018,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
5.0,0.10131790000000152,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
6.0,0.12152140000000244,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
7.0,0.14089690000000132,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
8.0,0.160790200000001,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
9.0,0.1802714000000023,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
10.0,0.20079370000000196,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
11.0,0.22013410000000277,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
12.0,0.2404999000000032,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
13.0,0.2600611000000015,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
14.0,0.2803748000000006,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
15.0,0.30146680000000003,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
16.0,0.32100530000000305,-1.5628814697265625,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.1336777965214626,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
17.0,0.3414521000000015,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
18.0,0.36096900000000076,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
19.0,0.38032770000000227,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
20.0,0.40041220000000166,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.7253875732421875,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.5976800865445104,1.8398284912109375
21.0,0.4217862000000032,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
22.0,0.44222300000000203,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
23.0,0.46021650000000136,-1.563262939453125,0.4695892333984375,1.732635498046875,-0.018310546875,1.725006103515625,1.8398284912109375,-3.134059266248025,-3.0814960737811488,2.961659653982391,-0.018310546875,-1.597298616817948,1.8398284912109375
