sample,t,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,dh_1,dh_2,dh_3,dh_4,dh_5,dh_6
0.0,2.3999999996249244e-06,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
1.0,0.020395299999997007,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
2.0,0.040761899999999684,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
3.0,0.06026229999999799,-1.6384124755859375,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.0739765047987486,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
4.0,0.0806483,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
5.0,0.10016519999999929,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
6.0,0.1200682999999998,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
7.0,0.14117029999999886,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
8.0,0.16120009999999851,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
9.0,0.18061729999999798,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.8398284912109375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.8398284912109375
10.0,0.20172139999999672,-1.6387939453125,-0.000762939453125,-0.005340576171875,-0.018310546875,1.7208099365234375,1.839447021484375,3.073595035072186,2.731337060546875,-1.583549578978445,-0.018310546875,-1.5931024498257604,1.839447021484375
